mode	unit	index	question	answer	options	unitLabel	passageTitle
MATH_G6_U04	分数の わり算	47	分数のわり算で 先にすることは？	わる数をひっくり返す	わる数をひっくり返す | たす | 分母をたす | 分子をひく		
MATH_G6_U04	分数の わり算	48	6/6 ÷ 3/2 = ?	2/3	2/3 | 3/3 | 2/4 | 3/4		
MATH_G6_U04	分数の わり算	49	2/8 ÷ 1 = ?	1/4	1/4 | 2/4 | 1/5 | 2/5		
MATH_G6_U05	比 と その 利用	0	2:3と同じ比は？	4:6	4:6 | 3:4 | 2:6 | 5:6		
MATH_G6_U05	比 と その 利用	1	6:9を簡単にすると？	2:3	2:3 | 3:2 | 6:3 | 1:9		
MATH_G6_U05	比 と その 利用	2	15:10を簡単にすると？	3:2	3:2 | 5:2 | 15:1 | 1:10		
MATH_G6_U05	比 と その 利用	3	0.4:0.6を整数の比にすると？	2:3	2:3 | 4:5 | 3:2 | 1:6		
MATH_G6_U05	比 と その 利用	4	1/2:1/3を整数の比にすると？	3:2	3:2 | 2:3 | 1:6 | 1:1		
MATH_G6_U05	比 と その 利用	5	2:5の比の値は？	2/5	2/5 | 5/2 | 7 | 10		
MATH_G6_U05	比 と その 利用	6	3:4で、全体が140gなら1あたりは？	20g	20g | 35g | 140g | 7g		
MATH_G6_U05	比 と その 利用	7	3:4で、全体が140gなら3の方は？	60g	60g | 80g | 20g | 100g		
MATH_G6_U05	比 と その 利用	8	3:4で、全体が140gなら4の方は？	80g	80g | 60g | 20g | 100g		
MATH_G6_U05	比 と その 利用	9	A:B=2:3でAが10cmならBは？	15cm	15cm | 5cm | 20cm | 30cm		
MATH_G6_U05	比 と その 利用	10	A:B=5:4でBが12LならAは？	15L	15L | 9L | 20L | 60L		
MATH_G6_U05	比 と その 利用	11	1:2=x:10のxは？	5	5 | 20 | 8 | 2		
MATH_G6_U05	比 と その 利用	12	3:5=12:xのxは？	20	20 | 4 | 15 | 8		
MATH_G6_U05	比 と その 利用	13	比を簡単にする時に使う考えは？	同じ数でわる	同じ数でわる | 片方だけわる | 両方を足す | 大きい方だけ残す		
MATH_G6_U05	比 と その 利用	14	同じ比にする時にしてよいことは？	両方に同じ数をかける	両方に同じ数をかける | 片方だけ2倍 | 前だけ足す | 後ろだけ引く		
MATH_G6_U05	比 と その 利用	15	比の前の数と後ろの数の順番は？	意味がある	意味がある | 入れ替えても必ず同じ | 消してよい | 大きい方を前にする		
MATH_G6_U05	比 と その 利用	16	砂糖と水を1:4で混ぜる時、全体は何あたり？	5あたり	5あたり | 4あたり | 1あたり | 3あたり		
MATH_G6_U05	比 と その 利用	17	全体500mLを1:4に分けると1あたりは？	100mL	100mL | 125mL | 400mL | 500mL		
MATH_G6_U05	比 と その 利用	18	全体500mLを1:4に分けると4の方は？	400mL	400mL | 100mL | 125mL | 250mL		
MATH_G6_U05	比 と その 利用	19	比を使うよさは？	量の関係を保って分けられる	量の関係を保って分けられる | 計算が不要になる | 単位を必ず消せる | 答えが1つになる		
MATH_G6_U05	比 と その 利用	20	1:2 と同じ比は？	2:4	2:4 | 2:5 | 3:4 | 1:4		
MATH_G6_U05	比 と その 利用	21	6:9 を いちばん かんたんな比にすると？	2:3	2:3 | 3:3 | 2:4 | 4:3		
MATH_G6_U05	比 と その 利用	22	3:4 と同じ比は？	12:16	12:16 | 12:17 | 13:16 | 3:16		
MATH_G6_U05	比 と その 利用	23	20:25 を いちばん かんたんな比にすると？	4:5	4:5 | 5:5 | 4:6 | 6:5		
MATH_G6_U05	比 と その 利用	24	5:2 と同じ比は？	10:4	10:4 | 10:5 | 11:4 | 5:4		
MATH_G6_U05	比 と その 利用	25	3:9 を いちばん かんたんな比にすると？	1:3	1:3 | 2:3 | 1:4 | 3:3		
MATH_G6_U05	比 と その 利用	26	2:4 と同じ比は？	8:16	8:16 | 8:17 | 9:16 | 2:16		
MATH_G6_U05	比 と その 利用	27	15:25 を いちばん かんたんな比にすると？	3:5	3:5 | 4:5 | 3:6 | 5:5		
MATH_G6_U05	比 と その 利用	28	4:2 と同じ比は？	8:4	8:4 | 8:5 | 9:4 | 4:4		
MATH_G6_U05	比 と その 利用	29	15:9 を いちばん かんたんな比にすると？	5:3	5:3 | 6:3 | 5:4 | 7:3		
MATH_G6_U05	比 と その 利用	30	1:4 と同じ比は？	4:16	4:16 | 4:17 | 5:16 | 1:16		
MATH_G6_U05	比 と その 利用	31	10:25 を いちばん かんたんな比にすると？	2:5	2:5 | 3:5 | 2:6 | 4:5		
MATH_G6_U05	比 と その 利用	32	3:2 と同じ比は？	6:4	6:4 | 6:5 | 7:4 | 3:4		
MATH_G6_U05	比 と その 利用	33	12:9 を いちばん かんたんな比にすると？	4:3	4:3 | 5:3 | 4:4 | 6:3		
MATH_G6_U05	比 と その 利用	34	5:4 と同じ比は？	20:16	20:16 | 20:17 | 21:16 | 5:16		
MATH_G6_U05	比 と その 利用	35	5:25 を いちばん かんたんな比にすると？	1:5	1:5 | 2:5 | 1:6 | 3:5		
MATH_G6_U05	比 と その 利用	36	2:2 と同じ比は？	4:4	4:4 | 4:5 | 5:4 | 2:4		
MATH_G6_U05	比 と その 利用	37	9:9 を いちばん かんたんな比にすると？	1:1	1:1 | 2:1 | 1:2 | 3:1		
MATH_G6_U05	比 と その 利用	38	4:4 と同じ比は？	16:16	16:16 | 16:17 | 17:16 | 4:16		
MATH_G6_U05	比 と その 利用	39	25:25 を いちばん かんたんな比にすると？	1:1	1:1 | 2:1 | 1:2 | 3:1		
MATH_G6_U06	比例 と 反比例	0	比例とは？	一方が2倍なら他方も2倍	一方が2倍なら他方も2倍 | 一方が2倍なら他方は半分 | いつも合計が同じ | いつも差が同じ		
MATH_G6_U06	比例 と 反比例	1	反比例とは？	一方が2倍なら他方は半分	一方が2倍なら他方は半分 | 一方が2倍なら他方も2倍 | いつも差が同じ | いつも0		
MATH_G6_U06	比例 と 反比例	2	比例の式の形は？	y=ax	y=ax | y=a÷x | x+y=a | y=x+a		
MATH_G6_U06	比例 と 反比例	3	反比例の式の形は？	y=a÷x	y=a÷x | y=ax | x+y=a | y=x-a		
MATH_G6_U06	比例 と 反比例	4	y=4xでx=3ならyは？	12	12 | 7 | 1 | 4		
MATH_G6_U06	比例 と 反比例	5	y=4xでy=20ならxは？	5	5 | 16 | 24 | 80		
MATH_G6_U06	比例 と 反比例	6	y=12÷xでx=3ならyは？	4	4 | 36 | 15 | 9		
MATH_G6_U06	比例 と 反比例	7	y=12÷xでy=6ならxは？	2	2 | 18 | 72 | 6		
MATH_G6_U06	比例 と 反比例	8	比例のグラフは？	原点を通る直線	原点を通る直線 | 曲線 | 円 | 横線だけ		
MATH_G6_U06	比例 と 反比例	9	反比例のグラフは？	曲線	曲線 | 原点を通る直線 | 円 | 棒グラフ		
MATH_G6_U06	比例 と 反比例	10	比例でxが0の時yは？	0	0 | 1 | a | 決まらない		
MATH_G6_U06	比例 と 反比例	11	反比例でxが0の時は？	考えない	考えない | 0 | 1 | a		
MATH_G6_U06	比例 と 反比例	12	速さが一定の時、時間と道のりは？	比例	比例 | 反比例 | どちらでもない | 合同		
MATH_G6_U06	比例 と 反比例	13	道のりが一定の時、速さと時間は？	反比例	反比例 | 比例 | どちらでもない | 平均		
MATH_G6_U06	比例 と 反比例	14	面積が一定の長方形で、たてと横は？	反比例	反比例 | 比例 | どちらでもない | 合同		
MATH_G6_U06	比例 と 反比例	15	1個80円の商品で、個数と代金は？	比例	比例 | 反比例 | どちらでもない | 点対称		
MATH_G6_U06	比例 と 反比例	16	100ページの本で、読んだページと残りページは？	比例でも反比例でもない	比例でも反比例でもない | 比例 | 反比例 | 必ず比例		
MATH_G6_U06	比例 と 反比例	17	比例か調べる時に見る値は？	y÷x	y÷x | x+y | y-x | xだけ		
MATH_G6_U06	比例 と 反比例	18	反比例か調べる時に見る値は？	x×y	x×y | y÷x | x+y | y-x		
MATH_G6_U06	比例 と 反比例	19	比例・反比例を使う時に大切なことは？	対応する値をそろえる	対応する値をそろえる | 大きい数だけ使う | 単位を読まない | 表を見ない		
MATH_G6_U06	比例 と 反比例	20	比例で y=3x。x=6 のとき y=?	18	18 | 9 | 36 | 6		
MATH_G6_U06	比例 と 反比例	21	反比例で x×y=24。x=6 のとき y=?	4	4 | 18 | 30 | 6		
MATH_G6_U06	比例 と 反比例	22	比例で y=3x。x=8 のとき y=?	24	24 | 11 | 64 | 8		
MATH_G6_U06	比例 と 反比例	23	反比例で x×y=24。x=8 のとき y=?	3	3 | 24 | 32 | 8		
MATH_G6_U06	比例 と 反比例	24	比例で y=4x。x=1 のとき y=?	4	4 | 5 | 1 | 6		
MATH_G6_U06	比例 と 反比例	25	反比例で x×y=24。x=1 のとき y=?	24	24 | 4 | 25 | 1		
MATH_G6_U06	比例 と 反比例	26	比例で y=4x。x=2 のとき y=?	8	8 | 6 | 4 | 2		
MATH_G6_U06	比例 と 反比例	27	反比例で x×y=24。x=2 のとき y=?	12	12 | 8 | 26 | 2		
MATH_G6_U06	比例 と 反比例	28	比例で y=4x。x=3 のとき y=?	12	12 | 7 | 9 | 3		
MATH_G6_U06	比例 と 反比例	29	反比例で x×y=24。x=3 のとき y=?	8	8 | 12 | 27 | 3		
MATH_G6_U06	比例 と 反比例	30	比例で y=4x。x=4 のとき y=?	16	16 | 8 | 4 | 17		
MATH_G6_U06	比例 と 反比例	31	反比例で x×y=24。x=4 のとき y=?	6	6 | 16 | 28 | 4		
MATH_G6_U06	比例 と 反比例	32	比例で y=4x。x=6 のとき y=?	24	24 | 10 | 36 | 6		
MATH_G6_U06	比例 と 反比例	33	反比例で x×y=24。x=6 のとき y=?	4	4 | 24 | 30 | 6		
MATH_G6_U06	比例 と 反比例	34	比例で y=4x。x=8 のとき y=?	32	32 | 12 | 64 | 8		
MATH_G6_U06	比例 と 反比例	35	反比例で x×y=24。x=8 のとき y=?	3	3 | 32 | 8 | 4		
MATH_G6_U06	比例 と 反比例	36	比例で y=5x。x=1 のとき y=?	5	5 | 6 | 1 | 7		
MATH_G6_U06	比例 と 反比例	37	反比例で x×y=24。x=1 のとき y=?	24	24 | 5 | 25 | 1		
MATH_G6_U06	比例 と 反比例	38	比例で y=5x。x=2 のとき y=?	10	10 | 7 | 4 | 2		
MATH_G6_U06	比例 と 反比例	39	反比例で x×y=24。x=2 のとき y=?	12	12 | 10 | 26 | 2		
MATH_G6_U06	比例 と 反比例	40	比例で y=5x。x=3 のとき y=?	15	15 | 8 | 9 | 3		
MATH_G6_U06	比例 と 反比例	41	反比例で x×y=24。x=3 のとき y=?	8	8 | 15 | 27 | 3		
MATH_G6_U06	比例 と 反比例	42	比例で y=5x。x=4 のとき y=?	20	20 | 9 | 16 | 4		
MATH_G6_U06	比例 と 反比例	43	反比例で x×y=24。x=4 のとき y=?	6	6 | 20 | 28 | 4		
MATH_G6_U06	比例 と 反比例	44	比例で y=5x。x=6 のとき y=?	30	30 | 11 | 36 | 6		
MATH_G6_U06	比例 と 反比例	45	反比例で x×y=24。x=6 のとき y=?	4	4 | 30 | 6 | 5		
MATH_G6_U06	比例 と 反比例	46	比例で y=5x。x=8 のとき y=?	40	40 | 13 | 64 | 8		
MATH_G6_U06	比例 と 反比例	47	反比例で x×y=24。x=8 のとき y=?	3	3 | 40 | 32 | 8		
MATH_G6_U06	比例 と 反比例	48	比例で y=2x。x=1 のとき y=?	2	2 | 3 | 1 | 4		
MATH_G6_U06	比例 と 反比例	49	反比例で x×y=24。x=1 のとき y=?	24	24 | 2 | 25 | 1		
MATH_G6_U07	拡大図 と 縮図	0	拡大図とは？	形を変えず大きくした図	形を変えず大きくした図 | 形を変えた図 | 小さくした図だけ | 裏返した図		
MATH_G6_U07	拡大図 と 縮図	1	縮図とは？	形を変えず小さくした図	形を変えず小さくした図 | 形を変えた図 | 大きくした図だけ | 回転した図		
MATH_G6_U07	拡大図 と 縮図	2	拡大図・縮図で対応する角は？	等しい	等しい | 倍率倍になる | 半分になる | 関係ない		
MATH_G6_U07	拡大図 と 縮図	3	拡大図で対応する辺は？	同じ倍率になる	同じ倍率になる | 同じ長さ | 角度になる | 関係ない		
MATH_G6_U07	拡大図 と 縮図	4	2倍の拡大図で、元の4cmの辺は？	8cm	8cm | 2cm | 6cm | 4cm		
MATH_G6_U07	拡大図 と 縮図	5	3倍の拡大図で、元の5cmの辺は？	15cm	15cm | 8cm | 2cm | 5cm		
MATH_G6_U07	拡大図 と 縮図	6	1/2の縮図で、実際の10cmの辺は？	5cm	5cm | 20cm | 10cm | 2cm		
MATH_G6_U07	拡大図 と 縮図	7	1/4の縮図で、実際の20cmの辺は？	5cm	5cm | 80cm | 16cm | 24cm		
MATH_G6_U07	拡大図 と 縮図	8	縮尺1:1000の地図で1cmは実際に？	1000cm	1000cm | 100cm | 10cm | 1mだけ		
MATH_G6_U07	拡大図 と 縮図	9	縮尺1:1000で、地図上3cmは実際に？	30m	30m | 3m | 300m | 3000m		
MATH_G6_U07	拡大図 と 縮図	10	縮尺1:50000で、地図上2cmは実際に？	1km	1km | 100m | 10km | 500m		
MATH_G6_U07	拡大図 と 縮図	11	実際200mを縮尺1:10000で表すと地図上は？	2cm	2cm | 20cm | 0.2cm | 200cm		
MATH_G6_U07	拡大図 と 縮図	12	拡大図と合同な図形の違いは？	大きさが変わることがある	大きさが変わることがある | 形が変わること | 角が変わること | 対応がないこと		
MATH_G6_U07	拡大図 と 縮図	13	拡大図・縮図の関係を何という？	相似	相似 | 合同 | 線対称 | 平均		
MATH_G6_U07	拡大図 と 縮図	14	2倍の拡大図で、面積は何倍？	4倍	4倍 | 2倍 | 8倍 | 同じ		
MATH_G6_U07	拡大図 と 縮図	15	3倍の拡大図で、面積は何倍？	9倍	9倍 | 3倍 | 6倍 | 27倍		
MATH_G6_U07	拡大図 と 縮図	16	縮図をかく時に必要なことは？	対応する辺の倍率をそろえる	対応する辺の倍率をそろえる | 角を2倍にする | 一部だけ長くする | 面積を先に決める		
MATH_G6_U07	拡大図 と 縮図	17	拡大図で対応する辺の比は？	すべて同じ	すべて同じ | 辺ごとに違う | 角と同じ | 必ず1:1		
MATH_G6_U07	拡大図 と 縮図	18	拡大図・縮図を使う場面は？	地図や設計図	地図や設計図 | 分数の約分だけ | 平均だけ | 場合の数だけ		
MATH_G6_U07	拡大図 と 縮図	19	縮尺の問題で注意することは？	cmとmなど単位をそろえる	cmとmなど単位をそろえる | 角度を足す | 色をそろえる | 必ず面積にする		
MATH_G6_U07	拡大図 と 縮図	20	拡大率2倍。元の長さ5cm の対応辺は？	10cm	10cm | 2.5cm | 7cm | 2cm		
MATH_G6_U07	拡大図 と 縮図	21	縮尺 1:3。実際の長さが 18cm のとき、図の長さは？	6cm	6cm | 18cm | 3cm | 9cm		
MATH_G6_U07	拡大図 と 縮図	22	拡大率4倍。元の長さ7cm の対応辺は？	28cm	28cm | 1.75cm | 11cm | 4cm		
MATH_G6_U07	拡大図 と 縮図	23	縮尺 1:5。実際の長さが 40cm のとき、図の長さは？	8cm	8cm | 40cm | 5cm | 13cm		
MATH_G6_U07	拡大図 と 縮図	24	拡大率2倍。元の長さ3cm の対応辺は？	6cm	6cm | 1.5cm | 5cm | 2cm		
MATH_G6_U07	拡大図 と 縮図	25	縮尺 1:3。実際の長さが 12cm のとき、図の長さは？	4cm	4cm | 12cm | 3cm | 7cm		
MATH_G6_U07	拡大図 と 縮図	26	拡大率4倍。元の長さ5cm の対応辺は？	20cm	20cm | 1.25cm | 9cm | 4cm		
MATH_G6_U07	拡大図 と 縮図	27	縮尺 1:5。実際の長さが 30cm のとき、図の長さは？	6cm	6cm | 30cm | 5cm | 11cm		
MATH_G6_U07	拡大図 と 縮図	28	拡大率2倍。元の長さ7cm の対応辺は？	14cm	14cm | 3.5cm | 9cm | 2cm		
MATH_G6_U07	拡大図 と 縮図	29	縮尺 1:3。実際の長さが 24cm のとき、図の長さは？	8cm	8cm | 24cm | 3cm | 11cm		
MATH_G6_U07	拡大図 と 縮図	30	拡大率4倍。元の長さ3cm の対応辺は？	12cm	12cm | 0.75cm | 7cm | 4cm		
MATH_G6_U07	拡大図 と 縮図	31	縮尺 1:5。実際の長さが 20cm のとき、図の長さは？	4cm	4cm | 20cm | 5cm | 9cm		
MATH_G6_U08	円の 面積	0	円の面積の公式は？	半径×半径×円周率	半径×半径×円周率 | 直径×円周率 | 半径×2×円周率 | 底辺×高さ		
MATH_G6_U08	円の 面積	1	半径10cmの円の面積は？	314cm²	314cm² | 31.4cm² | 62.8cm² | 100cm²		
MATH_G6_U08	円の 面積	2	半径5cmの円の面積は？	78.5cm²	78.5cm² | 31.4cm² | 15.7cm² | 25cm²		
MATH_G6_U08	円の 面積	3	直径20cmの円の面積は？	314cm²	314cm² | 1256cm² | 62.8cm² | 31.4cm²		
MATH_G6_U08	円の 面積	4	直径8cmの円の面積は？	50.24cm²	50.24cm² | 25.12cm² | 200.96cm² | 64cm²		
MATH_G6_U08	円の 面積	5	半径1cmの円の面積は？	3.14cm²	3.14cm² | 6.28cm² | 1cm² | 31.4cm²		
MATH_G6_U08	円の 面積	6	半径2cmの円の面積は？	12.56cm²	12.56cm² | 6.28cm² | 4cm² | 3.14cm²		
MATH_G6_U08	円の 面積	7	円の半径を2倍にすると面積は？	4倍	4倍 | 2倍 | 8倍 | 同じ		
MATH_G6_U08	円の 面積	8	円の直径を2倍にすると面積は？	4倍	4倍 | 2倍 | 8倍 | 同じ		
MATH_G6_U08	円の 面積	9	円周と円の面積で使う公式の違いは？	面積は半径を2回かける	面積は半径を2回かける | 円周は半径を2回かける | どちらも同じ | 面積は円周率を使わない		
MATH_G6_U08	円の 面積	10	半円の面積はどう求める？	円の面積÷2	円の面積÷2 | 円の面積×2 | 円周÷2 | 半径÷2		
MATH_G6_U08	円の 面積	11	半径6cmの半円の面積は？	56.52cm²	56.52cm² | 113.04cm² | 18.84cm² | 36cm²		
MATH_G6_U08	円の 面積	12	1/4の円の面積はどう求める？	円の面積÷4	円の面積÷4 | 円の面積×4 | 半径×4 | 円周÷4だけ		
MATH_G6_U08	円の 面積	13	半径4cmの1/4円の面積は？	12.56cm²	12.56cm² | 50.24cm² | 25.12cm² | 16cm²		
MATH_G6_U08	円の 面積	14	円の面積を求める前に直径が分かっている時は？	半径に直す	半径に直す | そのまま2回かける | 円周を先に出す | 直径を消す		
MATH_G6_U08	円の 面積	15	面積314cm²の円で半径は？	10cm	10cm | 5cm | 20cm | 100cm		
MATH_G6_U08	円の 面積	16	円を細かく切って並べると何に近い形？	長方形	長方形 | 三角形 | 立方体 | 円柱		
MATH_G6_U08	円の 面積	17	円の面積の単位として正しいものは？	cm²	cm² | cm | cm³ | 度		
MATH_G6_U08	円の 面積	18	円周率を3.14で計算する時の注意は？	小数計算を正確にする	小数計算を正確にする | 必ず3にする | 半径を使わない | 単位を消す		
MATH_G6_U08	円の 面積	19	円の面積で一番よくある間違いは？	直径を半径に直さない	直径を半径に直さない | 円周率をかける | 単位を書く | 半径を2回かける		
MATH_G6_U08	円の 面積	20	この円の半径が3cm。面積（π=3.14）は？	28.26cm2	28.26cm2 | 18.84cm2 | 9.42cm2 | 9.00cm2		
MATH_G6_U08	円の 面積	21	この円の直径が8cm。面積（π=3.14）は？	50.24cm2	50.24cm2 | 25.12cm2 | 200.96cm2 | 16.00cm2		
MATH_G6_U08	円の 面積	22	この円の半径が5cm。面積（π=3.14）は？	78.50cm2	78.50cm2 | 31.40cm2 | 15.70cm2 | 25.00cm2		
MATH_G6_U08	円の 面積	23	この円の直径が12cm。面積（π=3.14）は？	113.04cm2	113.04cm2 | 37.68cm2 | 452.16cm2 | 36.00cm2		
MATH_G6_U08	円の 面積	24	この円の半径が7cm。面積（π=3.14）は？	153.86cm2	153.86cm2 | 43.96cm2 | 21.98cm2 | 49.00cm2		
MATH_G6_U08	円の 面積	25	この円の直径が16cm。面積（π=3.14）は？	200.96cm2	200.96cm2 | 50.24cm2 | 803.84cm2 | 64.00cm2		
MATH_G6_U08	円の 面積	26	この円の半径が9cm。面積（π=3.14）は？	254.34cm2	254.34cm2 | 56.52cm2 | 28.26cm2 | 81.00cm2		
MATH_G6_U08	円の 面積	27	この円の直径が2cm。面積（π=3.14）は？	3.14cm2	3.14cm2 | 6.28cm2 | 12.56cm2 | 1.00cm2		
MATH_G6_U08	円の 面積	28	この円の半径が2cm。面積（π=3.14）は？	12.56cm2	12.56cm2 | 6.28cm2 | 4.00cm2 | 12.57cm2		
MATH_G6_U08	円の 面積	29	この円の直径が6cm。面積（π=3.14）は？	28.26cm2	28.26cm2 | 18.84cm2 | 113.04cm2 | 9.00cm2		
MATH_G6_U08	円の 面積	30	この円の半径が4cm。面積（π=3.14）は？	50.24cm2	50.24cm2 | 25.12cm2 | 12.56cm2 | 16.00cm2		
MATH_G6_U08	円の 面積	31	この円の直径が10cm。面積（π=3.14）は？	78.50cm2	78.50cm2 | 31.40cm2 | 314.00cm2 | 25.00cm2		
MATH_G6_U08	円の 面積	32	この円の半径が6cm。面積（π=3.14）は？	113.04cm2	113.04cm2 | 37.68cm2 | 18.84cm2 | 36.00cm2		
MATH_G6_U08	円の 面積	33	この円の直径が14cm。面積（π=3.14）は？	153.86cm2	153.86cm2 | 43.96cm2 | 615.44cm2 | 49.00cm2		
